Quality	#1 ID	#2 ID	#1 String	#2 String
1	1570656	1570634	North American futures pointed to a sub-par start to trading on Tuesday, with investors ready to get their first taste of quarterly earnings.	North American stock markets got off to a slow start Tuesday, with investors ready to get their first taste of quarterly earnings.
1	1106299	1106238	President Bush and top officials in his administration cited the threat from Iraq's alleged chemical and biological weapons and nuclear weapons program as the main justification for going to war.	President George Bush and top administration officials cited the threat from Iraq's banned weapons programs as the main justification for war.
1	1702374	1702510	Officials with Rescue California, one of the groups leading the recall campaign, called the lawsuit laughable.	The director of Rescue California, the group leading the recall campaign, called the lawsuit "laughable."
1	607862	607926	The agreement resolves a lawsuit AOL filed against Microsoft in January 2002 on behalf of its subsidiary, Netscape Communications.	The legal settlement resolves the private anti-trust lawsuit filed against Microsoft in January 2002 by AOL Time Warner's America Online unit on behalf of its Netscape subsidiary.
0	822527	822661	The street-racing sequel "2 Fast 2 Furious" won the pole position at the box office, taking in an estimated $52.1 million in its opening weekend.	The PG-13 sequel "2 Fast 2 Furious" raked in an estimated $52.1 million during its opening weekend, jumping over last weekend's catch, "Finding Nemo."
1	1742856	1742961	Dell has about 32 percent of the U.S. market, but much lower share in the rest of the world.	Dell has 32 percent of the PC market in the United States, but it has only a 10 percent share in the rest of the world.
1	1946070	1946095	He was sent to Larned State Hospital, where he was evaluated and treated.	He ordered him sent to the Larned State Security Hospital for continued evaluation and treatment.
0	1077094	1076865	Two weeks later on New Year's night, Nikia Shanell Kilpatrick was discovered bound and strangled in her apartment.	On Jan. 1, Nikia Shanell Kilpatrick, who was pregnant, was found bound and strangled in her apartment.
0	2098822	2098594	With the power back on, state workers headed back to their jobs Friday morning.	Pataki said if power was restored, state workers would be back on the job Friday morning.
1	2905740	2905779	The report shows that drugs sold in Canadian pharmacies are manufactured in facilities approved by Health Canada - the FDA's counterpart in Canada.	The report shows that drugs sold in Canadian pharmacies are manufactured in facilities approved by Health Canada, which serves a similar role as the FDA for the Canadian government.
0	2009313	2009334	Democrats argue they are not constitutionally required to redraw the lines, and that proposed maps would disenfranchise minorities and rural Texas.	They argue that proposed congressional redistricting maps reviewed by the Legislature would disenfranchise minorities and rural Texas.
1	556729	556771	After about three hours of negotiations, the gunman released the hostages after authorities delivered on his request for soft drinks.	After about three hours of negotiations, the gunman released the hostages when authorities delivered on his request for a six-pack of soda.
1	3009407	3008992	Lee Peterson testified that he reached his son on his cell phone and talked to him for a couple of minutes.	Lee said he reached Scott on his cell phone and they talked for a couple minutes between noon and 2 p.m. on Dec. 24.
0	101746	101775	Danbury prosecutor Warren Murray could not be reached for comment Monday.	Prosecutors could not be reached for comment after the legal papers were obtained late Monday afternoon.
0	3303186	3303083	Both bidders agreed to assume about $90 million in debt owed on the planes.	Wexford had agreed to assume about $90 million in debt to buy the planes and certificate.
0	139339	139370	In 1999, the building's owners, the Port Authority of New York and New Jersey, issued guidelines to upgrade the fireproofing to a thickness of 1{ inches.	The NIST discovered that in 1999 the Port Authority issued guidelines to upgrade the fireproofing to a thickness of 1 1/2 inches.
0	1474190	1474666	A woman was listed in good condition at Memorial's HealthPark campus, he said.	His injured co-worker, a woman, was hospitalized as well but listed in good condition, Reichert said.
0	698721	698773	Palm plans to issue about 13.9 million shares of Palm common stock to Handspring's shareholders, on a fully diluted basis.	Palm will issue approximately 13.9 million shares of Palm common stock to Handspring's shareholders.
1	214550	214034	The judge ordered the unsealing yesterday at the request of several news agencies, including The Seattle Times, The Associated Press and the Seattle Post-Intelligencer.	The depositions were made public yesterday at the request of the P-I, The Seattle Times and The Associated Press.
1	327839	327748	Wittig resigned last year after being indicted on federal bank fraud charges involving a real estate loan unrelated to Westar business.	Wittig resigned in late November about two weeks after being indicted on bank fraud charges in a real estate case unrelated to the company.
1	1369897	1369750	Assani said Tuesday he did not know what to charge the men with because US officials refused to share information with him.	Prosecutors said they did not know what crimes to charge the men with because U.S. officials refused to share information with them.
1	578529	578450	Researchers predicted an additional 23 cases of dementia a year for every 10,000 women on the therapy.	This represents an additional 23 cases of dementia per year in every 10,000 women treated.
1	3088719	3088344	Jacob has pushed consolidation for years, but he has said many communities, especially rural ones, have opposed it.	Jacob has pushed consolidation for years but said it has been opposed by many communities, especially rural ones.
1	637875	637821	A slit the size of one created in the test would let in a stream of gas three times as hot as a blowtorch."	A slit the size of one created in the test would let in a stream of gas three times hotter than a blowtorch.
1	1587560	1587910	Legato stockholders will get 0.9 of a share of EMC stock for every share of Legato they own.	Under terms of the agreement, Legato stockholders will receive 0.9 shares of EMC common stock for each Legato share they hold.
1	3224745	3224869	"The Republicans went into a closet, met with themselves, and announced a 'compromise.'"	"The Republicans went into a closet, met with themselves, and announced a compromise," Hollings said in a statement.
0	1568530	1568622	Defense Secretary Donald Rumsfeld is awaiting recommendations from his commanders.	Rumsfeld is awaiting recommendations from his commanders about troop needs in Iraq.
1	1657631	1657617	Goodrem, 18, announced on Friday that she was suffering Hodgkin's disease, a curable form of lymphoma cancer.	It was announced on Friday that Goodrem had been diagnosed with Hodgkin's disease, a form of cancer which affects the lymph nodes.
1	2330905	2330778	He says that "this is a time when we priests need to be renewing our pledge to celibacy, not questioning it.	"This is the time we priests need to be renewing our pledge to celibacy, not questioning it," he wrote.
